name,artist,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,rating
Kill Me,Indigo De Souza,48,0.00319,0.627,260357,0.35100000000000003,1.72e-05,9,0.29,-8.811,1,0.0402,117.918,0.255,1
LUMBERJACK,"Tyler, the Creator",70,0.122,0.386,138312,0.762,0.0,9,0.527,-6.341,1,0.5640000000000001,170.691,0.433,1
Pennsylvania Furnace,Lingua Ignota,37,0.93,0.247,346617,0.225,0.0122,1,0.322,-12.328,1,0.039900000000000005,79.472,0.0574,1
Letter to My Daughter,NLE Choppa,53,0.382,0.601,253356,0.838,0.0,5,0.117,-3.247,0,0.23800000000000002,89.038,0.748,1
Jackie,Yves Tumor,53,0.000176,0.55,176347,0.893,0.0,5,0.71,-5.466,0,0.0363,93.985,0.614,1
Sun Kissed Child,Kamasi Washington,28,0.0713,0.498,480709,0.843,0.0786,4,0.147,-7.225,0,0.203,174.715,0.489,1
Coming Up Tough,Chubby and the Gang,25,0.0126,0.448,235053,0.91,9.07e-06,4,0.113,-3.739,1,0.13,156.623,0.615,1
Big Appetite,Liars,24,0.0241,0.553,316413,0.579,0.162,2,0.10200000000000001,-9.731,1,0.029400000000000003,120.012,0.213,1
Intro,Logic,48,0.603,0.511,182800,0.41300000000000003,0.0,2,0.219,-10.839,1,0.07250000000000001,80.595,0.736,0
Law of Averages,Vince Staples,59,0.391,0.544,139050,0.446,0.0,4,0.157,-11.074,0,0.426,135.11,0.47800000000000004,0
Posse on Bouldercrest,Gucci Mane,43,0.191,0.851,217183,0.837,0.0,11,0.229,-3.497,1,0.319,150.947,0.41000000000000003,0
Drugs N Hella Melodies,Don Toliver,68,0.264,0.56,198058,0.707,0.000268,1,0.108,-6.8629999999999995,0,0.07,147.0,0.341,0
Dustland,The Killers,52,0.254,0.28500000000000003,264508,0.709,0.0,1,0.0413,-9.331,1,0.107,138.406,0.1,0
ANTI,HEALTH,38,7.76e-05,0.401,269813,0.745,0.725,5,0.10200000000000001,-6.267,0,0.0395,169.919,0.10200000000000001,-1
By Your Side,Calvin Harris,76,0.0514,0.733,189672,0.96,0.00199,7,0.28700000000000003,-3.597,1,0.029500000000000002,124.01,0.811,-1
The Sun Hasn't Left,Modest Mouse,40,0.0193,0.554,263547,0.922,0.0008489999999999999,5,0.06720000000000001,-3.895,1,0.0998,168.055,0.559,-1
Brando,Lucy Dacus,54,0.706,0.632,180027,0.632,0.0,9,0.358,-8.485,1,0.08360000000000001,145.025,0.561,1
Solar Power,Lorde,70,0.23700000000000002,0.73,192621,0.483,7.99e-05,4,0.31,-8.565,1,0.0879,87.996,0.883,1
I Want Love,Jessie J,0,0.13,0.652,197500,0.768,0.0,8,0.138,-3.566,0,0.0528,119.936,0.492,1
Cashmere,Tkay Maidza,49,0.5760000000000001,0.646,183947,0.663,0.0,11,0.112,-4.426,0,0.247,75.94,0.646,1
idontcareanymore,Alice Gas,37,0.00394,0.638,184952,0.742,0.000274,9,0.275,-9.273,0,0.048600000000000004,96.062,0.55,1
Huhhhhh,CupcakKe,38,0.153,0.858,148392,0.637,0.0,1,0.131,-4.917,1,0.168,140.1,0.666,1
Blouse,Clairo,59,0.9470000000000001,0.324,195376,0.116,0.000286,7,0.147,-20.332,1,0.033100000000000004,144.524,0.399,1
Pool Hopping,illuminati hotties,44,0.00126,0.457,187871,0.9400000000000001,0.006540000000000001,4,0.382,-5.41,1,0.07780000000000001,168.08,0.55,1
Competition,Amber Mark,43,0.115,0.582,188075,0.679,0.0,9,0.111,-6.182,1,0.06860000000000001,74.993,0.463,1
Hideaway,Wavves,27,0.000233,0.454,237582,0.904,0.0014700000000000002,0,0.0884,-1.21,1,0.0328,130.012,0.7010000000000001,0
Woman in My Heart,Madi Diaz,29,0.522,0.374,179893,0.5750000000000001,0.0213,7,0.07150000000000001,-7.103,1,0.054,170.002,0.181,0
Can They Hear Us,Dua Lipa,51,0.308,0.615,231826,0.794,6.0100000000000004e-05,2,0.277,-5.554,0,0.0655,95.055,0.649,0
Thot Shit,Megan Thee Stallion,74,0.013300000000000001,0.9500000000000001,184635,0.6930000000000001,0.0,9,0.17300000000000001,-3.424,1,0.0898,130.02,0.891,0
Peloton,IDK,54,0.0034100000000000003,0.638,213815,0.603,0.0,6,0.387,-7.801,0,0.054400000000000004,97.97,0.18,0
Take It,Juicy J,34,0.00128,0.6990000000000001,252542,0.735,1.4499999999999999e-06,1,0.117,-7.356,1,0.334,172.089,0.606,0
Chivalry Is Not Dead,Hiatus Kaiyote,48,0.263,0.562,206827,0.752,1.31e-06,4,0.146,-5.562,0,0.181,134.78,0.5640000000000001,0
I Want You Back,Hobo Johnson,39,0.0582,0.441,186618,0.792,0.0,7,0.09770000000000001,-4.765,1,0.246,147.78,0.528,0
Tell Me What You Want,Weezer,0,0.192,0.722,164519,0.544,0.0,5,0.152,-11.29,0,0.28600000000000003,82.458,0.648,-1
Need to Know,Doja Cat,89,0.304,0.664,210560,0.609,0.0,1,0.0926,-6.509,1,0.0707,130.041,0.194,-1
Just for Me,SAINt JHN,62,0.289,0.6990000000000001,217395,0.6890000000000001,1.62e-05,4,0.23800000000000002,-4.336,0,0.058100000000000006,98.95,0.599,-1
Great Mass of Color,Deafheaven,44,0.00284,0.28,360333,0.875,0.189,2,0.15,-5.312,0,0.0392,129.129,0.462,-1
Art of War,Jasiah,59,0.041600000000000005,0.782,186473,0.794,0.0,1,0.199,-5.789,1,0.291,138.965,0.755,1
Lost Cause,Billie Eilish,75,0.7020000000000001,0.526,212496,0.334,0.00782,10,0.058600000000000006,-8.491,0,0.251,74.966,0.522,1
Moonwalk,CupcakKe,45,0.07930000000000001,0.8270000000000001,166056,0.646,0.0,7,0.095,-5.986,1,0.108,108.032,0.55,1
Climb Every Wall,LUMP,28,0.229,0.6950000000000001,277773,0.382,0.0030600000000000002,3,0.0978,-10.638,0,0.055400000000000005,139.992,0.336,1
Same Thing,Genesis Owusu,31,0.0877,0.845,192212,0.725,8.54e-05,0,0.243,-4.803,1,0.101,112.994,0.801,1
Turning Wheel,Spellling,40,0.718,0.522,213399,0.365,0.0449,4,0.06860000000000001,-10.518,1,0.0281,75.036,0.41300000000000003,1
Liz,Remi Wolf,64,0.14200000000000002,0.665,175867,0.788,0.0,5,0.317,-3.8890000000000002,0,0.0857,80.476,0.63,1
Hot n Heavy,Jessie Ware,46,0.106,0.742,215320,0.887,6.67e-06,6,0.128,-8.297,0,0.13,120.025,0.6980000000000001,1
Lawmaker,Darkside,34,0.18,0.5700000000000001,349419,0.467,0.666,2,0.147,-9.154,1,0.0901,87.899,0.07980000000000001,1
VOX,Gaspard Augé,33,0.025400000000000002,0.583,188495,0.451,0.907,0,0.0626,-8.807,0,0.027600000000000003,123.936,0.0375,0
Born 2 Die,Prince,37,0.051000000000000004,0.522,303160,0.559,0.000251,5,0.396,-11.29,0,0.06760000000000001,152.976,0.368,0
Hitta,Marshmello,56,0.017,0.732,170807,0.9560000000000001,6.99e-06,2,0.357,-2.775,1,0.0708,145.103,0.375,0
Late at Night,Roddy Ricch,72,0.343,0.643,174682,0.403,0.0,1,0.138,-11.254,0,0.41000000000000003,98.54,0.111,0
SEX,BROCKHAMPTON,50,0.000236,0.754,216573,0.724,9.23e-06,1,0.139,-6.329,1,0.0653,82.002,0.426,0
How Not to Drown,CHVRCHES,43,0.0151,0.526,331011,0.807,0.108,11,0.153,-6.505,0,0.0403,86.998,0.277,0
Yonaguni,Bad Bunny,90,0.276,0.644,206710,0.648,0.0,1,0.135,-4.601,1,0.11800000000000001,179.951,0.44,0
Bad Luck,Denzel Curry,33,0.028200000000000003,0.45,172760,0.9430000000000001,0.0,0,0.28500000000000003,-4.444,1,0.294,182.065,0.423,-1
Run,Zeal,44,8.070000000000001e-05,0.461,196987,0.9500000000000001,0.007390000000000001,4,0.337,-3.714,1,0.214,143.985,0.105,1
Stand for Myself,Yola,51,0.019100000000000002,0.421,253253,0.645,0.0,1,0.127,-5.357,1,0.0405,172.916,0.716,1
Legend,Alice Longyu Gao,48,0.010400000000000001,0.455,157753,0.856,0.0,5,0.424,-2.947,1,0.197,177.891,0.62,1
Seventh Heaven,Haru Nemuri,19,0.016,0.5660000000000001,228206,0.723,0.008780000000000001,2,0.030600000000000002,-7.585,0,0.0441,165.958,0.316,1
Bath Salts,DMX,48,0.0466,0.592,180009,0.682,0.0,4,0.648,-7.196,0,0.264,91.845,0.301,1
Diana,Chelsea Wolfe,38,0.000297,0.47500000000000003,256107,0.503,0.467,0,0.101,-8.913,0,0.0287,127.06,0.06470000000000001,0
The Paradox,At the Gates,27,2.15e-05,0.251,283853,0.986,0.00305,7,0.0714,-5.173,1,0.179,118.455,0.225,0
Fear of Dying,Poppy,55,9.15e-06,0.487,163062,0.919,0.28300000000000003,7,0.267,-4.195,1,0.046700000000000005,93.994,0.5710000000000001,0
734,Juice WRLD,70,0.134,0.635,196147,0.554,0.0,2,0.116,-3.975,0,0.034300000000000004,156.822,0.315,0
Patience,Blueface,43,0.08070000000000001,0.777,157888,0.495,0.0,1,0.11,-5.841,1,0.178,102.874,0.466,-1
Camelot,Timmy Trumpet,41,0.316,0.781,154134,0.9400000000000001,0.0,4,0.11,-3.356,0,0.0762,119.991,0.586,-1
Tied to a Tree,AFI,32,0.188,0.485,287736,0.333,0.056600000000000004,0,0.146,-8.491,1,0.025900000000000003,91.942,0.0395,-1
Swimmer's Delight (SOS),Oliver Tree,50,0.0844,0.6980000000000001,168123,0.527,0.000149,5,0.177,-8.036,1,0.037700000000000004,121.962,0.252,-1
Pollyanna,Green Day,53,9.36e-05,0.507,195018,0.96,1.02e-06,9,0.20800000000000002,-6.224,1,0.0354,135.024,0.967,-1
Leave a Light On,Modest Mouse,34,0.23,0.599,258867,0.776,0.00231,10,0.227,-6.667,1,0.07540000000000001,128.035,0.596,-1
IN PINK,CHAI,31,0.042100000000000005,0.785,225600,0.744,0.00266,0,0.168,-4.9879999999999995,1,0.0415,100.007,0.889,1
Gang Gang,Polo G,66,0.146,0.752,178776,0.5630000000000001,0.0,3,0.10300000000000001,-8.066,0,0.209,145.05,0.551,1
Blue Banisters,Lana Del Rey,59,0.937,0.373,293692,0.114,4.730000000000001e-05,5,0.10400000000000001,-13.171,1,0.041,90.945,0.17200000000000001,1
We Win,Lil Baby,50,0.0184,0.448,195000,0.921,0.0,1,0.748,-3.609,1,0.365,83.762,0.42,1
Like I Used To,Sharon Van Etten,57,0.11900000000000001,0.532,263754,0.719,0.0005769999999999999,4,0.373,-5.16,1,0.036500000000000005,110.949,0.517,1
Savage Good Boy,Japanese Breakfast,54,0.048100000000000004,0.707,146185,0.745,0.0009689999999999999,2,0.18,-6.315,1,0.0412,129.092,0.30000000000000004,1
Chondromalacia Patella,black midi,42,0.0341,0.41200000000000003,289111,0.533,0.028200000000000003,1,0.164,-10.11,0,0.0964,85.588,0.527,1
Stop Making This Hurt,Bleachers,54,0.0393,0.669,199627,0.885,0.0,0,0.264,-4.735,1,0.0438,109.24,0.8250000000000001,1
Get Closer,Twin Shadow,42,0.10200000000000001,0.778,201960,0.809,3.2800000000000004e-05,8,0.101,-4.383,1,0.028200000000000003,95.042,0.9490000000000001,1
Track X (The Guest),"Black Country, New Road",29,0.9520000000000001,0.47000000000000003,205566,0.11900000000000001,0.000547,10,0.11,-17.872,1,0.054700000000000006,109.97,0.128,1
Roy,U,42,0.199,0.601,168000,0.508,0.0031100000000000004,7,0.217,-7.002,0,0.0533,149.906,0.17500000000000002,1
Twerkulator,City Girls,65,0.0012000000000000001,0.895,138542,0.46900000000000003,4.560000000000001e-05,1,0.192,-5.882,1,0.0661,126.917,0.076,0
America's Cup,Pond,47,0.0402,0.625,229596,0.756,0.000149,9,0.0862,-5.652,1,0.0358,105.655,0.681,0
VBS,Lucy Dacus,51,0.35000000000000003,0.552,236865,0.497,0.00126,0,0.25,-7.644,1,0.032,146.027,0.342,0
STUNNAMAN,Birdman,51,0.0867,0.865,219121,0.6990000000000001,0.0,8,0.295,-6.062,0,0.196,144.949,0.705,0
Sun Goes Down,Lil Nas X,68,0.08370000000000001,0.551,168276,0.636,4.28e-06,2,0.112,-6.798,1,0.054,174.065,0.148,0
Maybach,42 Dugg,69,0.0071,0.735,199093,0.446,1.93e-05,5,0.17300000000000001,-10.232,1,0.109,150.915,0.121,-1
Butter,BTS,87,0.0032300000000000002,0.759,164442,0.459,0.0,8,0.0906,-5.187,1,0.09480000000000001,109.997,0.6950000000000001,-1
Tú Sí Sabes Quererme,Natalia Lafourcade,65,0.782,0.664,244933,0.46,3.19e-06,1,0.176,-10.974,0,0.105,170.057,0.793,1
Ram It Down,Dorian Electra,47,0.00608,0.391,152390,0.807,3.54e-06,2,0.319,-6.324,0,0.213,122.956,0.506,1
breakOUT,SEBii,27,0.343,0.555,164571,0.771,0.0,1,0.116,-4.267,1,0.0698,139.974,0.562,1
Boys at School,Spellling,43,0.139,0.548,448653,0.381,0.29,9,0.221,-12.541,0,0.027100000000000003,112.035,0.0809,1
sorry,bbno$,47,0.492,0.641,167711,0.863,0.0,8,0.177,-5.69,1,0.0785,166.043,0.767,1
Pow,The Go! Team,23,0.031,0.6970000000000001,194280,0.982,0.00076,10,0.214,-3.61,0,0.0451,113.997,0.894,1
Boys Will Be Girls,We Are the Union,23,0.038900000000000004,0.544,205705,0.911,0.0,2,0.166,-3.995,1,0.101,144.97,0.798,0
Build a Bitch,Bella Poarch,78,0.217,0.855,122773,0.463,1.77e-05,3,0.34700000000000003,-7.454,1,0.0367,102.931,0.866,0
Witchoo,Durand Jones,61,0.201,0.803,222901,0.59,0.00216,11,0.060500000000000005,-11.187,0,0.07980000000000001,118.022,0.743,0
Straightenin,Migos,66,0.0318,0.847,255532,0.629,0.0,9,0.152,-5.8100000000000005,1,0.10200000000000001,135.976,0.109,0
good 4 u,Olivia Rodrigo,91,0.335,0.5630000000000001,178147,0.664,0.0,9,0.0849,-5.044,1,0.154,166.928,0.6880000000000001,0
Nightfall,The Devil Wears Prada,37,0.000187,0.261,268200,0.985,0.00177,8,0.316,-3.237,1,0.129,159.838,0.23900000000000002,0
His & Hers,Internet Money,75,0.116,0.792,224042,0.707,0.0,7,0.12,-5.218,0,0.0623,134.997,0.40800000000000003,0
Motorbike,Leon Bridges,60,0.158,0.721,188617,0.485,0.275,5,0.107,-11.213,0,0.06810000000000001,150.027,0.614,0
Hey!,Gaspard Augé,37,7.76e-06,0.547,254230,0.855,0.006260000000000001,1,0.335,-4.849,1,0.046900000000000004,122.007,0.10200000000000001,0
Forged by Neron,Mastodon,36,0.00027299999999999997,0.333,185120,0.972,0.00168,4,0.10400000000000001,-3.323,0,0.123,169.806,0.137,0
Paperwork Party,Babyface Ray,55,0.276,0.76,202067,0.531,0.0,5,0.15,-8.728,0,0.298,100.027,0.508,0
Electric,Katy Perry,67,0.00302,0.615,193543,0.7010000000000001,0.0,0,0.0471,-4.257,1,0.0472,98.073,0.251,-1
All My Favorite Songs,Weezer,61,0.009980000000000001,0.605,170720,0.7000000000000001,0.0,4,0.116,-6.47,1,0.027700000000000002,84.962,0.588,-1
Xcxoplex (with Charli XCX),A.G. Cook,37,0.0599,0.608,141867,0.741,0.0,0,0.449,-4.622,1,0.0721,75.03,0.509,1
Maré,Rodrigo Amarante,43,0.326,0.638,213811,0.862,0.645,8,0.0751,-6.711,1,0.033800000000000004,154.041,0.974,1
Reaper,Boombox Cartel,62,0.011300000000000001,0.601,164800,0.8150000000000001,0.0,1,0.09330000000000001,-3.741,1,0.328,149.973,0.265,1
Lights Up,Flight Facilities,47,0.00449,0.79,191537,0.442,0.0881,10,0.184,-8.242,0,0.0944,118.009,0.51,1
Over This!,Slayyyter,45,0.0194,0.424,176843,0.797,0.00025,9,0.277,-3.903,1,0.0976,164.768,0.547,1
Nervous,Madi Diaz,39,0.312,0.724,166453,0.616,0.0,9,0.115,-6.073,1,0.0426,107.964,0.729,1
Sekwar,Liars,22,0.383,0.498,274627,0.374,0.032100000000000004,8,0.161,-13.631,1,0.0432,119.705,0.433,0
Miss the Rage,Trippie Redd,77,0.014400000000000001,0.584,236883,0.859,0.0,8,0.847,-5.616,1,0.121,77.005,0.369,0
Lay wit Ya,Isaiah Rashad,57,0.0332,0.913,202331,0.861,4.26e-06,1,0.766,-7.36,1,0.20400000000000001,140.003,0.969,0
I'm in Heaven,Andrew W.K.,28,0.0785,0.383,195533,0.912,0.786,5,0.139,-4.351,1,0.0541,111.195,0.152,0
Higher Power,Coldplay,0,0.007110000000000001,0.507,211295,0.8280000000000001,2.44e-05,10,0.261,-6.023,1,0.0449,178.032,0.489,0
What You Need,Don Toliver,0,0.0636,0.656,217609,0.672,1.45e-05,10,0.186,-7.385,0,0.0468,130.006,0.137,0
Fast (Motion),Saweetie,0,0.156,0.882,170653,0.839,0.0,4,0.132,-3.193,1,0.082,117.032,0.71,0
We Are Between,Modest Mouse,47,0.00956,0.614,232907,0.91,0.000301,11,0.343,-3.175,0,0.0444,128.973,0.40700000000000003,-1
Slow (Loud),black midi,34,0.0179,0.449,336625,0.635,0.849,2,0.318,-8.238,1,0.042800000000000005,150.066,0.247,1
Spiral,21 Savage,65,0.00161,0.8140000000000001,173400,0.659,0.025400000000000002,2,0.499,-4.475,1,0.0811,88.521,0.13,1
My Town,Frank Carter,47,0.065,0.591,164485,0.9470000000000001,0.0,0,0.23,-3.259,1,0.0838,177.064,0.542,1
SIMP,Lil Mariko,62,0.08080000000000001,0.806,180000,0.839,6.66e-05,1,0.20600000000000002,-5.385,1,0.17300000000000001,127.98,0.459,1
Kenny,Still Woozy,60,0.307,0.743,194133,0.49,0.0393,1,0.108,-10.845,1,0.037700000000000004,120.028,0.394,1
Ping Pong,CHAI,28,0.00217,0.729,196120,0.836,0.00468,8,0.061900000000000004,-6.198,1,0.043000000000000003,129.957,0.644,1
Spectre of Extinction,At the Gates,32,0.00011899999999999999,0.255,289427,0.987,0.00235,9,0.152,-6.095,1,0.153,117.997,0.061500000000000006,1
Kura Kura,TWICE,60,0.166,0.734,227747,0.714,0.0,7,0.0648,-4.351,1,0.09860000000000001,130.999,0.761,1
Please,Jessie Ware,0,0.0325,0.665,219933,0.6900000000000001,0.014700000000000001,7,0.116,-7.275,1,0.0369,120.032,0.454,1
Tawny,Drug Church,25,0.00142,0.273,206280,0.974,0.149,2,0.28700000000000003,-4.9030000000000005,1,0.261,74.94,0.0427,1
Red Room,Hiatus Kaiyote,55,0.631,0.687,232053,0.361,0.00479,7,0.117,-9.782,1,0.050100000000000006,80.935,0.453,1
Eye,Portal,17,2.05e-05,0.112,336000,0.989,0.257,6,0.10200000000000001,-7.242,0,0.11,153.857,0.027200000000000002,1
Perfect,Mannequin Pussy,31,5.4900000000000006e-05,0.436,82898,0.988,0.0296,1,0.154,-3.339,1,0.11900000000000001,108.337,0.276,1
Pamphlets,Squid,38,0.000146,0.289,483800,0.871,0.050800000000000005,2,0.322,-6.525,1,0.047,171.081,0.253,0
Weather Strike,Pussy Riot,33,0.0182,0.468,211026,0.904,0.026000000000000002,7,0.162,-3.61,1,0.0522,80.04,0.492,0
Your Power,Billie Eilish,0,0.934,0.625,245897,0.28400000000000003,0.00031,9,0.23,-14.007,0,0.0819,129.631,0.197,0
Ramen & OJ,Joyner Lucas,77,0.492,0.597,218448,0.5710000000000001,0.0,1,0.093,-6.205,0,0.293,106.196,0.165,0
On Me (Remix),Lil Baby,58,0.0023,0.867,135445,0.5760000000000001,0.0,6,0.148,-6.433,0,0.334,77.983,0.417,0
Final Warning,NLE Choppa,70,0.0781,0.847,156895,0.912,0.0,11,0.14200000000000002,-3.129,1,0.257,81.486,0.88,0
Help Herself,BBNO$,67,0.623,0.607,188571,0.851,0.35100000000000003,4,0.107,-7.754,0,0.0364,168.049,0.47900000000000004,0
Drama,Bladee,42,0.0908,0.725,120754,0.659,0.0,8,0.124,-5.45,1,0.146,74.95,0.637,0
Paradise,Sturgill Simpson,52,0.777,0.358,198787,0.30000000000000004,3.5600000000000005e-05,2,0.0889,-9.564,1,0.042300000000000004,185.132,0.557,0
Without You,The Kid LAROI,81,0.213,0.662,161385,0.41300000000000003,0.0,0,0.134,-7.357,1,0.029900000000000003,93.005,0.467,-1
Die for a Man,Bebe Rexha,47,0.0736,0.669,167180,0.893,0.0,4,0.14,-3.319,0,0.037200000000000004,89.996,0.314,-1
Durag Activity,Baby Keem,66,0.0030600000000000002,0.89,225020,0.7010000000000001,3.06e-06,0,0.08950000000000001,-5.712,0,0.342,80.462,0.505,-1
Choker,twenty one pilots,66,0.306,0.7000000000000001,223066,0.664,1.8900000000000002e-05,7,0.249,-8.211,1,0.039400000000000004,142.009,0.585,-1
love race,Machine Gun Kelly,69,0.00581,0.517,188779,0.848,0.0,10,0.214,-4.054,1,0.0521,95.906,0.429,-1
Wassup,Cordae,52,0.00906,0.93,164633,0.467,0.006200000000000001,8,0.131,-8.449,1,0.116,139.972,0.169,1
Darker Place,Rachel Chinouriri,41,0.19,0.836,168849,0.459,0.0032900000000000004,9,0.318,-9.21,0,0.113,91.983,0.443,1
Introvert,Little Simz,57,0.432,0.313,362653,0.87,0.019100000000000002,1,0.116,-6.6129999999999995,0,0.114,92.685,0.117,1
Well Rested,Kero Kero Bonito,36,0.00302,0.626,430752,0.875,0.296,1,0.6960000000000001,-7.041,1,0.0483,111.992,0.295,1
Gold City,Iceage,22,0.038700000000000005,0.331,253029,0.654,0.0,0,0.14200000000000002,-4.766,1,0.0324,106.116,0.34,1
Diamond Studded Shoes,Yola,55,0.329,0.522,204693,0.8170000000000001,1.6e-06,0,0.08070000000000001,-6.17,1,0.0512,151.106,0.562,1
MMMOOOAAAAAYAYA,illuminati hotties,40,0.000655,0.40900000000000003,184757,0.961,0.608,11,0.07980000000000001,-4.807,0,0.169,174.066,0.394,1
Push Me Away,Jordana,36,0.214,0.716,164308,0.936,0.0018100000000000002,4,0.0988,-3.124,1,0.0458,130.011,0.789,1
Smile,Wolf Alice,52,0.00015199999999999998,0.515,196800,0.764,0.878,11,0.064,-5.238,1,0.0444,93.579,0.342,0
Personal,Rebecca Black,36,0.17300000000000001,0.671,152176,0.632,0.0,3,0.10300000000000001,-4.323,1,0.055200000000000006,83.942,0.338,0
Colour Me In,Hayley Williams,35,0.846,0.31,131924,0.337,0.00019,5,0.672,-10.255,1,0.0296,177.703,0.41100000000000003,0
Save Your Tears (Remix),The Weeknd,78,0.021500000000000002,0.65,191014,0.8250000000000001,2.44e-05,0,0.0936,-4.645,1,0.0325,118.091,0.593,0
Take It Back,Dinosaur Jr.,25,0.34500000000000003,0.392,242440,0.779,9.54e-05,7,0.178,-6.88,1,0.059800000000000006,138.776,0.47000000000000003,-1
He Said She Said,CHVRCHES,48,0.0317,0.577,189385,0.619,0.000154,7,0.123,-6.314,1,0.0302,126.915,0.297,-1
Roaches in My Ashtray,Snoop Dogg,40,0.010100000000000001,0.769,212858,0.893,0.0,4,0.307,-5.886,0,0.376,101.923,0.468,-1
Mosh Pit,CupcakKe,33,0.15,0.853,145752,0.747,0.0019500000000000001,8,0.107,-5.3629999999999995,1,0.052000000000000005,93.043,0.279,1
Duo,Sam Gellaitry,53,0.054700000000000006,0.805,126701,0.7000000000000001,0.0,10,0.04,-3.064,0,0.155,127.034,0.8320000000000001,1
Hot & Heavy,Lucy Dacus,58,0.0941,0.551,250613,0.78,1.1499999999999998e-06,0,0.11,-6.659,1,0.055,135.023,0.421,1
Never Bend Never Fold,Tee Grizzley,46,0.021400000000000002,0.607,150000,0.704,0.0,1,0.0858,-4.433,1,0.225,183.904,0.338,1
Cien Años,Natalia Lafourcade,45,0.756,0.586,222453,0.385,0.0,10,0.105,-9.55,1,0.028,103.038,0.457,1
SHOOT MY SHOT,IDK,59,0.0027700000000000003,0.756,172105,0.577,0.0,7,0.309,-7.127,1,0.0395,92.036,0.685,1
Chosen Family,Rina Sawayama,47,0.377,0.521,248952,0.599,0.0,4,0.14300000000000002,-5.351,1,0.0429,72.99,0.364,1
Seize the Day,Paul McCartney,48,0.627,0.214,209421,0.457,0.019100000000000002,1,0.108,-10.538,0,0.0502,178.011,0.432,1
Purge the Poison,Marina,58,0.0519,0.581,196573,0.8220000000000001,0.0,0,0.08,-5.082,1,0.0591,139.98,0.544,1
Long Lost,Lord Huron,53,0.365,0.4,284687,0.609,0.0468,2,0.167,-4.5440000000000005,1,0.030500000000000003,102.02,0.28600000000000003,1
Karma & Friends,Cautious Clay,43,0.048,0.548,165306,0.58,0.0238,6,0.23700000000000002,-7.6370000000000005,0,0.0251,87.997,0.446,1
Sabotage,Bebe Rexha,52,0.438,0.562,176566,0.5650000000000001,0.0,8,0.138,-5.111,1,0.044,89.862,0.20800000000000002,0
Let's Love,CHAI,18,0.008650000000000001,0.734,187791,0.67,0.0,2,0.276,-5.351,1,0.037200000000000004,115.944,0.891,0
Force Majeure,Gaspard Augé,42,4.85e-05,0.578,206118,0.6960000000000001,0.874,1,0.14200000000000002,-6.866,1,0.0307,119.999,0.219,0
Into the Storm,Gojira,49,0.00141,0.245,302293,0.972,0.68,2,0.131,-6.3870000000000005,1,0.07390000000000001,105.939,0.107,0
Go!,Moneybagg Yo,58,0.0034600000000000004,0.8300000000000001,123584,0.63,0.0,1,0.192,-6.279,1,0.26,174.993,0.556,0
80 Barz,Redman,38,0.0811,0.915,188230,0.559,0.0,11,0.106,-10.111,0,0.418,110.087,0.765,0
Titanium,Dave,67,0.152,0.9590000000000001,127750,0.394,1.38e-06,0,0.105,-8.687,0,0.437,121.008,0.51,0
NEW PROFILE PIC,$uicideboy$,58,0.0279,0.879,127769,0.661,1.99e-06,8,0.132,-3.875,1,0.178,83.505,0.634,0
Pick up the Pace,Big K.R.I.T.,56,0.20800000000000002,0.838,146114,0.587,0.0,11,0.199,-6.604,0,0.134,75.485,0.535,0
Alemania,Twin Shadow,49,0.08850000000000001,0.533,235920,0.686,5.2000000000000004e-05,1,0.105,-5.686,0,0.069,173.938,0.804,0
Cloud 9,Beach Bunny,78,0.00167,0.637,147351,0.929,2.6200000000000003e-05,4,0.34400000000000003,-3.593,1,0.049100000000000005,80.974,0.902,0
You Stupid Bitch,girl in red,68,0.00721,0.521,195952,0.833,0.00119,11,0.272,-5.661,0,0.053,149.006,0.764,-1
shots in the dark,iann dior,68,0.0275,0.58,188584,0.651,0.0,6,0.10200000000000001,-5.537,0,0.0459,157.888,0.562,-1
I Ain't Scared,YoungBoy Never Broke Again,52,0.301,0.663,162481,0.557,0.0,5,0.137,-7.954,1,0.0811,154.099,0.584,-1
Dentures,Token,49,0.0313,0.617,193813,0.7000000000000001,0.0,10,0.398,-10.005,0,0.362,104.213,0.437,-1
Posing in Bondage,Japanese Breakfast,54,0.00529,0.581,244691,0.65,0.059000000000000004,1,0.125,-7.531,1,0.028,104.989,0.199,1
